Iteration,Position
0,9.27964949121105
1,-0.4219728111085319
2,6.2577782117735605
3,0.4327305305643091
4,2.0438156951018556
5,-0.03838722340864474
6,0.40904274957941145
7,0.44735897360226773
8,-0.3619141065710541
9,0.6770206353762702
10,-0.9524600131237568
11,0.9301710397252831
12,-1.192706209667374
13,1.2694801775968878
14,-1.7946182507797723
15,1.863560454958319
16,-2.388108539837974
17,2.799460436186673
18,-3.3219483994746377
19,3.770774291541406
20,-4.591159721603654
21,4.883390829730589
22,-6.265284257033514
23,6.018624791305857
24,-7.3760513570682
25,8.70774617616907
26,0.12292936347705229
27,0.22617344659554867
28,-0.661373429307438
29,0.48795537660795013
30,-0.6903111536251054
31,0.6268331465535751
32,-0.823961422213187
33,0.6858128362108633
34,-1.1042748206361082
35,0.9916938246733649
36,-1.2560759470298408
37,1.0792341947857358
38,-1.5273324771784205
39,1.40480722460689
40,-0.16213541504243592
41,1.3148421726357762
42,-0.6849058878538844
43,1.2995959342482024
44,-0.7192277907602048
45,-1.9550105877835444
46,-0.26410876904340386
47,-1.961297827514539
48,-0.10189650234748938
49,-1.6770450485055783
50,-0.28396709693906186
51,-1.279720828870819
52,-0.3822340178097525
53,-1.415075558725059
54,-0.22236952217402192
55,-1.5361370683310374
56,-0.3001007748109427
57,-1.4802426105661928
58,-0.0053557899466349645
59,-1.5561759826652732
60,-0.19155916872376028
61,-1.6833470807267659
62,0.24062069806117203
63,-1.6809957535437308
64,-0.30450240259578143
65,0.5959442773307259
66,0.8056435090902534
67,0.6410210061242853
68,-0.43817086263059846
69,0.7720742518677212
70,0.2038631188544731
71,-1.8249514623449263
72,0.4575411000620914
73,-1.6196212296986063
74,-0.5328798247108325
75,0.8782688271165946
76,0.021218082763016403
77,0.7675332849838451
78,-0.6431838164378674
79,0.6482536422539101
80,-0.5409788754811697
81,0.45546882109841724
82,0.21842690599588313
83,-0.718589619666745
84,-0.25038057165586286
85,0.17130552827341933
86,0.025021532522965295
87,-0.32032653543856227
88,0.22383791393688762
89,-1.0066994759793195
90,-0.1710938392365755
91,0.41472006207880385
92,-0.04044479381577043
93,-1.0452878228092592
94,4.438810936761133
95,2.159283076958902
96,-7.36394435194388
97,9.060761141976043
98,-5.8456086143002075
99,3.1068007784347254
100,-3.621268066675605
101,2.278318472624557
102,-2.3545728419851977
103,0.6339787885103435
104,-1.6285168838688922
105,1.4594551446628037
106,-1.0830740544528363
107,0.5821852294525455
108,-0.8410760294048027
109,0.4109300801055772
110,-0.5489884247906761
111,0.10543424514708272
112,-0.3934256747225366
113,0.05819450434999486
114,-0.16489667862399784
115,-0.030267070170473007
116,-0.14953013279561603
117,-0.07904929332024466
118,-0.14019584185471912
119,-0.1049999908322434
120,-0.1525444237441282
121,-0.15198161921027128
122,-0.19512045164132938
123,-0.12466344157487437
124,-0.15691468884602813
125,-0.07601099859740575
126,-0.12273966742139418
127,-2.13548915717178
128,0.27948483688027553
129,-0.7990205306280613
130,0.9781590123007691
131,-0.6527775067722686
132,0.5020642557357833
133,-0.28410463496295435
134,2.028873099421631
135,-0.19551464115705522
136,1.0377637231150285
137,-0.2203986866442654
138,0.6240170059700033
139,-0.3725180314236859
140,0.2890973894147173
141,-0.1538159575668598
142,-0.39086963153225984
143,-2.2895946003702434
144,-0.16491191403707053
145,-1.4386906309740055
146,-0.05499773725481874
147,-0.866690202244838
148,0.27905416614006756
149,-0.6379583888843727
150,0.16832438929126356
151,-1.5397136060284857
152,0.1012602079351713
153,-1.016055948159315
154,0.04125901272168557
155,-0.6722600303061129
156,-0.0169768128501458
157,-0.41602086923738235
158,-0.0568974649405094
159,-0.3003505775024662
160,-0.08316412826136321
161,-0.23193129373862664
162,-0.092061863521332
163,-0.18427951260757744
164,-0.10340074864877148
165,-0.161022970840332
166,-0.1132299060179782
167,-0.1503693300214872
168,-0.11875302838214052
169,-0.05437980317629239
170,-0.061096332561724774
171,-0.08388684001354042
172,-0.0879873901658413
173,-0.09326040478344116
174,-0.11872584315821255
175,-0.10788547650439363
176,-0.08831382046919464
177,-0.11561352369763551
178,-0.11561352369763551
179,-0.11561352369763551
180,-0.11561352369763551
181,-0.11561352369763551
182,-0.11561352369763551
183,-0.11561352369763551
184,-0.11561352369763551
185,-0.11561352369763551
186,-0.11561352369763551
187,-0.11561352369763551
188,-0.11561352369763551
189,-0.11561352369763551
190,-0.11561352369763551
191,-0.11561352369763551
192,-0.11561352369763551
193,-0.11561352369763551
194,-0.11561352369763551
195,-0.11561352369763551
196,-0.11561352369763551
197,-0.11561352369763551
198,-0.11561352369763551
199,-0.11561352369763551
200,-0.11561352369763551
201,0.4598689223310248
202,-0.11500991970684477
203,-0.11500991970684477
204,-0.11500991970684477
205,-0.09305683724980217
206,-0.09305683724980217
207,-0.09305683724980217
208,-0.09648570282630774
209,-0.09593409631276839
210,-0.09093986996181723
211,-0.09941147125187774
212,-0.06575789117121998
213,-0.06575789117121998
214,-0.06575789117121998
215,-0.06575789117121998
216,-0.06575789117121998
217,-0.06575789117121998
218,-0.06575789117121998
219,-0.06575789117121998
220,-0.06575789117121998
221,-0.06575789117121998
222,-0.06575789117121998
223,-0.06575789117121998
224,-0.06575789117121998
225,-0.06575789117121998
226,0.35057552756434635
227,0.35057552756434635
228,0.35057552756434635
229,0.35057552756434635
230,0.35057552756434635
231,0.35057552756434635
232,0.35057552756434635
233,0.35057552756434635
234,0.35057552756434635
235,0.35057552756434635
236,0.35057552756434635
237,0.35057552756434635
238,0.35057552756434635
239,0.35057552756434635
240,0.35057552756434635
241,0.35057552756434635
242,0.35057552756434635
243,0.35057552756434635
244,0.35057552756434635
245,0.35057552756434635
246,0.35057552756434635
247,0.35057552756434635
248,0.35057552756434635
249,0.35057552756434635
250,0.35057552756434635
251,0.05382679450817145
252,0.05382679450817145
253,0.05382679450817145
254,0.05382679450817145
255,0.05382679450817145
256,0.05382679450817145
257,0.05382679450817145
258,0.05382679450817145
259,0.05382679450817145
260,0.05382679450817145
261,0.05382679450817145
262,0.05382679450817145
263,0.05382679450817145
264,0.05382679450817145
265,0.05382679450817145
266,0.05382679450817145
267,0.05382679450817145
268,0.05382679450817145
269,0.05382679450817145
270,0.05382679450817145
271,0.05382679450817145
272,0.05382679450817145
273,0.05382679450817145
274,0.05382679450817145
275,0.05382679450817145
276,0.3510247349985719
277,0.3510247349985719
278,0.3510247349985719
279,0.3510247349985719
280,0.3510247349985719
281,0.3510247349985719
282,0.3510247349985719
283,0.3510247349985719
284,0.3510247349985719
285,0.3510247349985719
286,0.3510247349985719
287,0.3510247349985719
288,0.3510247349985719
289,0.3510247349985719
290,0.3510247349985719
291,0.3510247349985719
292,0.3510247349985719
293,0.3510247349985719
294,0.3510247349985719
295,0.3510247349985719
296,0.3510247349985719
297,0.3510247349985719
298,0.3510247349985719
299,0.3510247349985719
300,0.3510247349985719
301,-0.4404027095898258
302,-0.4404027095898258
