Iteration,Position
0,438.3855488591921
1,254.39207257101336
2,-258.71203843615814
3,231.28223636690745
4,-36.643175294169176
5,71.9677459910899
6,-63.821211832090626
7,51.754144829295896
8,-59.21302636075442
9,18.306423790955087
10,-66.11849026409449
11,5.790219753574313
12,-73.81366310650819
13,-1.0551920152300527
14,-63.39253991733733
15,0.13702112653546172
16,-56.15544374765472
17,-8.445601149017762
18,-50.54159063873991
19,-28.191214793957887
20,-36.012850426079105
21,-33.29447301877734
22,-0.6556522404312981
23,-31.160903115837662
24,-7.73125914291866
25,-28.721634241281045
26,-7.8586335819066155
27,-23.949815745463866
28,-10.028016259743653
29,-25.403083546786657
30,-23.337988386021305
31,-26.251890071969846
32,-23.958603440873578
33,-22.458036300873765
34,-19.23393603353444
35,-9.549493421299616
36,-14.046097902181726
37,-3.140411251184
38,-12.589181953176105
39,14.74788041060777
40,-16.68019280432188
41,9.400884650007324
42,5.000819893512068
43,4.73983855167671
44,-0.10940895348204582
45,8.730539670411936
46,7.618713001496461
47,5.869660914180138
48,9.790381403979394
49,4.660907898662878
50,7.686508687760311
51,5.65955568237468
52,-4.195439968225532
53,-0.14686107096393286
54,-0.9879978201782504
55,4.663564247580576
56,0.11001302425794243
57,1.2391843221724306
58,9.264018974813247
59,2.6299454919300453
60,5.385668561532599
61,3.4173800073158938
62,5.029840724471843
63,7.10308625043065
64,5.7842891272294334
65,5.0270982560803805
66,5.842868142065976
67,3.198517459155501
68,5.66688865777545
69,7.279906341241341
70,2.757377855968849
71,7.600694312955424
72,8.402248823463935
73,7.675426730741019
74,8.705166621209113
75,7.623761923561998
76,8.97480010766868
77,48.33136959518598
78,0.8766665347332752
79,54.809981404375975
80,-9.097479003281054
81,63.83240186921792
82,-21.583193066506265
83,45.97453054501835
84,-31.599302214707517
85,57.803245174138816
86,-44.61545935927005
87,72.8196147086894
88,-61.29709420905613
89,91.72763557599244
90,-82.44340862075786
91,115.3233171632892
92,-95.35099387125652
93,184.34243233802164
94,-180.08223232997875
95,269.122069282129
96,-238.11523030915782
97,307.6867613000872
98,-304.6749446786466
99,378.4768383616796
100,-384.43641232200275
101,424.5368470262699
102,-523.6341804615773
103,530.05210849046
104,-600.0
105,600.0
106,-600.0
107,539.9404393586709
108,-600.0
109,600.0
110,-600.0
111,600.0
112,-600.0
113,600.0
114,-600.0
115,600.0
116,-600.0
117,600.0
118,-536.9506128940876
119,600.0
120,-600.0
121,600.0
122,-263.9256842352275
123,600.0
124,-330.8090497416631
125,600.0
126,78.96699078198833
127,-7.251087116961592
128,80.62286718079314
129,-14.246177637539578
130,82.71565838454475
131,-21.128548984348797
132,35.25455196200987
133,-25.648314314936048
134,37.70522987652727
135,-28.029873969596924
136,39.94552612178111
137,-30.344515356515505
138,41.94537847261031
139,-32.593486250565654
140,43.71833782729634
141,-34.62680299642171
142,45.282519393756616
143,-36.323914362076856
144,-3.7401695640427954
145,-34.828703735317646
146,-1.4357870442687137
147,34.72521084767901
148,2.655417612431311
149,58.0904465910035
150,0.5096739543751814
151,55.78042617662817
152,-9.582558441151738
153,13.513660613325406
154,-9.31880808124014
155,-6.562310711890973
156,15.502224468606183
157,-3.651993267490841
158,35.126485069099076
159,-45.05059420862103
160,-27.632179352628818
161,-106.28837005468448
162,-22.215796221575854
163,-86.02499633802836
164,-19.181769840187542
165,-70.71984748940142
166,-75.82508941759899
167,-56.52249173465772
168,-60.79770761132464
169,-44.901206111772815
170,-47.79334028967331
171,-36.26228072463217
172,44.61350875174809
173,-27.596754732303296
174,35.44765631048117
175,-20.7578825195785
176,-1.049990084590432
177,22.27035782730147
178,-0.19383661022202414
179,18.03141697823903
180,0.48132143471586897
181,14.321013916453785
182,1.00098920553976
183,10.653240766742933
184,1.2471000342343963
185,9.29602635317977
186,1.5489280552185654
187,7.7277383713757875
188,1.8358223449051887
189,6.470336370810797
190,2.8780165346760667
191,5.628402787386663
192,4.185874973883648
193,2.7812317323016664
194,3.47305221371073
195,4.121801406307206
196,3.9075919451478995
197,3.9075919451478995
198,3.9075919451478995
199,3.9075919451478995
200,3.9075919451478995
201,81.52741269625172
202,119.13795309165702
203,119.13795309165702
204,136.0999488118293
205,136.0999488118293
206,136.0999488118293
207,193.73908952575889
208,193.73908952575889
209,193.73908952575889
210,193.73908952575889
211,-165.5344924722509
212,-7.814020015197979
213,-7.814020015197979
214,-7.814020015197979
215,-7.814020015197979
216,-7.814020015197979
217,-7.814020015197979
218,-7.814020015197979
219,-7.814020015197979
220,-7.814020015197979
221,-7.814020015197979
222,-7.814020015197979
223,-7.814020015197979
224,-7.814020015197979
225,-7.814020015197979
226,-49.3582496391967
227,-49.3582496391967
228,-49.3582496391967
229,-49.3582496391967
230,-49.3582496391967
231,48.539903733528874
232,50.25251005884863
233,50.25251005884863
234,21.30804923884518
235,27.067264921623313
236,27.067264921623313
237,27.067264921623313
238,27.067264921623313
239,27.067264921623313
240,27.067264921623313
241,27.067264921623313
242,27.067264921623313
243,27.067264921623313
244,27.067264921623313
245,27.067264921623313
246,6.454258784064841
247,-17.642780252789912
248,-17.642780252789912
249,-17.642780252789912
250,-17.642780252789912
251,29.094871373234035
252,29.094871373234035
253,29.094871373234035
254,29.094871373234035
255,29.094871373234035
256,29.094871373234035
257,29.094871373234035
258,29.094871373234035
259,29.094871373234035
260,29.094871373234035
261,-18.475687234469987
262,-71.84901323278295
263,-71.84901323278295
264,-71.84901323278295
265,-71.84901323278295
266,-71.84901323278295
267,-71.84901323278295
268,-71.84901323278295
269,-71.84901323278295
270,-71.84901323278295
271,-71.84901323278295
272,-71.84901323278295
273,-71.84901323278295
274,-71.84901323278295
275,-71.84901323278295
276,-2.4552148012661057
277,-2.4552148012661057
278,-2.4552148012661057
279,-2.4552148012661057
280,-2.4552148012661057
281,10.851428158900934
282,10.851428158900934
283,10.851428158900934
284,10.851428158900934
285,10.851428158900934
286,10.851428158900934
287,10.851428158900934
288,10.851428158900934
289,-5.666141447792381
290,-5.666141447792381
291,-5.666141447792381
292,-5.666141447792381
293,-5.666141447792381
294,-5.666141447792381
295,-5.666141447792381
296,-5.666141447792381
297,-5.666141447792381
298,-5.666141447792381
299,-31.971519233484567
300,-31.971519233484567
301,59.072460161425724
302,59.072460161425724
303,59.072460161425724
304,59.072460161425724
305,59.072460161425724
306,59.072460161425724
307,59.072460161425724
308,59.072460161425724
309,59.072460161425724
310,59.072460161425724
311,59.072460161425724
312,59.072460161425724
313,59.072460161425724
314,59.072460161425724
315,59.072460161425724
316,59.072460161425724
317,59.072460161425724
318,59.072460161425724
319,59.072460161425724
320,59.072460161425724
321,59.072460161425724
322,59.072460161425724
323,59.072460161425724
324,59.072460161425724
325,59.072460161425724
326,-21.443518040108003
327,-60.03581863068351
328,-60.03581863068351
329,-60.03581863068351
330,-60.03581863068351
331,50.009018762620045
332,-17.475619308086902
333,-17.475619308086902
334,-17.475619308086902
335,-17.475619308086902
336,-17.475619308086902
337,-17.475619308086902
338,-17.475619308086902
339,-17.475619308086902
340,-17.475619308086902
341,-17.475619308086902
342,-17.475619308086902
343,-17.475619308086902
344,-17.475619308086902
345,-17.475619308086902
346,-17.475619308086902
347,-17.475619308086902
348,-17.475619308086902
349,-17.475619308086902
350,-17.475619308086902
351,13.81279435795107
352,-12.24279472397758
353,-12.24279472397758
354,34.32040940508753
355,34.32040940508753
356,34.32040940508753
357,40.531573385978476
358,40.531573385978476
359,40.531573385978476
360,40.531573385978476
361,40.531573385978476
362,40.531573385978476
363,40.531573385978476
364,40.531573385978476
365,40.531573385978476
366,40.531573385978476
367,40.531573385978476
368,40.531573385978476
369,40.531573385978476
370,40.531573385978476
371,12.648843972037028
