Iteration,Position
0,9.235146834297018
1,3.4135478501758048
2,6.266556989840637
3,3.594972155144015
4,6.172809613943657
5,3.9816550904172385
6,5.8837394264808625
7,4.241199628266344
8,5.381169267068908
9,4.403325993320724
10,5.0937750070518515
11,4.256615863753599
12,5.0623765026025245
13,4.7090011134935805
14,4.995301778047357
15,5.222201746750952
16,4.888649917463776
17,5.0185242802330885
18,4.951498042710273
19,5.016156789420456
20,4.9808415260589785
21,5.014657018640137
22,4.943077395786568
23,5.114273039256589
24,4.938327713084892
25,5.052110998600583
26,4.898578644075879
27,5.055306808099577
28,5.053233768875367
29,4.996898149164429
30,4.923250496134736
31,5.008078497293177
32,4.865346039399123
33,4.987155360472725
34,4.928329432245647
35,5.024424610810115
36,4.951477055085464
37,4.9474590887230825
38,4.986426598497241
39,5.058406887364611
40,5.018479579468325
41,5.1432806896554295
42,4.934539688308449
43,4.951634262010571
44,5.051260535003273
45,4.804512108616548
46,5.113748446950212
47,4.807757908770949
48,5.173577773964524
49,4.839346229275619
50,5.232312281270728
51,4.895578772204495
52,5.283899409148859
53,5.057105594158207
54,5.158574344599918
55,4.664018196225327
56,5.176029249941933
57,4.841206983328926
58,5.1635254475820815
59,4.916095185099185
60,5.0787856444497885
61,4.936666854316746
62,5.089679424925802
63,4.948318465675453
64,5.111645586603712
65,4.94843571550544
66,5.174242308917389
67,4.9551873560422335
68,5.1595391659115855
69,4.95356351567099
70,5.164875339250906
71,5.561314897292374
72,5.088298162130888
73,5.286152695085435
74,5.093890148201954
75,5.244149418665116
76,5.1069541344861085
77,5.248800523957104
78,5.183193197701527
79,5.209643644654052
80,5.184347468079122
81,5.190929759708445
82,5.1807422668848355
83,5.163501632257059
84,5.162336462816596
85,5.130321590777117
86,5.125741162804871
87,5.099680944385229
88,4.970781173935818
89,5.1576716552591115
90,5.000752462269572
91,5.086483428275402
92,4.998395851116709
93,5.098260455355501
94,4.994975337038071
95,5.384070066220591
96,5.031890222832616
97,5.199197288242388
98,5.212071779791224
99,5.138863100237599
100,5.210691085253368
101,5.299691849470932
102,5.363848838698901
103,5.173046557779799
104,5.286961364888715
105,5.161156051211567
106,5.090926533227452
107,5.157232564737764
108,5.084829441388548
109,5.133772732004194
110,5.081079491078203
111,4.993863869757087
112,5.099084020574137
113,5.054827568810095
114,5.087054528944052
115,5.076558849650554
116,5.126957490961831
117,5.0857059331673655
118,5.090457048617082
119,5.031970193170523
120,5.105537394041658
121,5.054801933531547
122,5.149124429920841
123,5.635572222145948
124,5.115637740976172
125,5.362200558298161
126,5.506315606061495
127,5.25832928981102
128,5.475382441033382
129,5.455411496738196
130,5.353395101338065
131,4.636098742369061
132,5.724124902364612
133,5.016861183285922
134,5.4000827595059135
135,5.106402966462118
136,5.307721598552012
137,5.183833781385764
138,5.275089385493847
139,5.182368575779283
140,5.167215959456652
141,4.861771932004908
142,5.044275400023316
143,4.963773061082193
144,5.018613532566276
145,4.983000480930212
146,5.003744218516348
147,4.99838841492433
148,5.001340324618753
149,4.998421059184851
150,5.000153140940047
151,4.998773589353638
152,4.998855422904018
153,5.024208334369845
154,5.1407055900690235
155,4.986457229995785
156,4.900305379914219
157,5.003182069465387
158,4.982998117759539
159,5.003372310408712
160,4.996752675139027
161,5.000136048327364
162,5.064070445629772
163,4.973956708909512
164,4.973956708909512
165,4.973956708909512
166,4.973956708909512
167,4.973956708909512
168,4.973956708909512
169,4.973956708909512
170,4.973956708909512
171,4.973956708909512
172,4.973956708909512
173,4.973956708909512
174,4.973956708909512
175,4.973956708909512
176,4.272417253664809
177,4.272417253664809
178,4.272417253664809
179,4.272417253664809
180,3.861254002012318
181,3.861254002012318
182,3.861254002012318
183,3.861254002012318
184,3.861254002012318
185,3.861254002012318
186,3.861254002012318
187,3.861254002012318
188,3.861254002012318
189,3.8281393875231435
190,3.8281393875231435
191,3.6469260100916294
192,4.997317184556408
193,4.997317184556408
194,4.997317184556408
195,4.997317184556408
196,4.997317184556408
197,4.747829523940669
198,4.747829523940669
199,4.747829523940669
200,4.747829523940669
201,3.806449204390774
202,3.806449204390774
203,3.806449204390774
204,3.806449204390774
205,3.806449204390774
206,3.806449204390774
207,3.806449204390774
208,3.806449204390774
209,3.806449204390774
210,3.806449204390774
211,3.806449204390774
212,3.806449204390774
213,3.806449204390774
214,3.806449204390774
215,3.806449204390774
216,4.10194615697378
217,4.10194615697378
218,4.10194615697378
219,4.10194615697378
220,4.10194615697378
221,4.10194615697378
222,4.10194615697378
223,4.10194615697378
224,4.10194615697378
225,4.10194615697378
226,5.655323727423806
227,5.166125200436405
228,5.166125200436405
229,5.166125200436405
230,5.166125200436405
231,5.166125200436405
232,5.166125200436405
233,5.166125200436405
234,5.166125200436405
235,5.166125200436405
236,5.166125200436405
237,5.166125200436405
238,5.166125200436405
239,5.595462849609375
240,5.595462849609375
241,5.595462849609375
242,5.595462849609375
243,5.595462849609375
244,5.595462849609375
245,5.595462849609375
246,5.595462849609375
247,5.595462849609375
248,5.595462849609375
249,5.595462849609375
250,5.595462849609375
251,5.154228488972075
252,5.154228488972075
253,5.154228488972075
254,5.154228488972075
255,5.154228488972075
256,5.154228488972075
257,5.154228488972075
258,5.154228488972075
259,5.154228488972075
260,5.154228488972075
261,5.154228488972075
262,5.154228488972075
263,5.154228488972075
264,5.154228488972075
265,5.154228488972075
266,5.154228488972075
267,5.154228488972075
268,5.154228488972075
269,5.154228488972075
270,5.154228488972075
271,4.872538007685989
272,6.172325664440401
273,6.172325664440401
274,6.172325664440401
275,6.255092588800307
276,6.535456709294861
277,6.535456709294861
278,6.535456709294861
279,6.535456709294861
280,6.535456709294861
281,6.535456709294861
282,6.535456709294861
283,6.535456709294861
284,6.535456709294861
285,6.535456709294861
286,6.535456709294861
287,6.535456709294861
288,6.535456709294861
289,6.535456709294861
290,6.535456709294861
291,6.752442995617106
292,6.460800557348412
293,6.460800557348412
294,6.460800557348412
295,6.460800557348412
296,6.820024566633854
297,6.820024566633854
298,6.307836355849116
299,6.737595224845577
300,6.737595224845577
301,5.061499127802244
302,5.061499127802244
303,5.061499127802244
304,5.061499127802244
305,5.061499127802244
306,5.061499127802244
307,5.061499127802244
308,5.061499127802244
309,5.061499127802244
310,5.061499127802244
311,5.061499127802244
312,5.061499127802244
313,5.061499127802244
314,5.061499127802244
315,5.061499127802244
316,5.061499127802244
317,5.409826514287358
318,5.409826514287358
319,5.409826514287358
320,5.409826514287358
321,5.409826514287358
322,5.409826514287358
323,5.409826514287358
324,5.425811997061111
325,5.425811997061111
326,4.992907437946247
327,4.992907437946247
328,4.992907437946247
329,4.992907437946247
330,4.992907437946247
331,4.602283645374993
332,4.776223310137746
333,4.776223310137746
334,4.776223310137746
335,4.776223310137746
336,4.776223310137746
337,5.227361973619165
338,5.323433539200776
339,5.323433539200776
340,5.323433539200776
341,5.323433539200776
342,5.323433539200776
343,4.77347210251405
344,4.77347210251405
345,4.77347210251405
346,4.908514446749987
347,4.908514446749987
348,4.908514446749987
349,4.908514446749987
350,4.908514446749987
351,5.165876784789542
352,5.165876784789542
353,5.165876784789542
354,5.165876784789542
355,5.165876784789542
356,5.165876784789542
357,5.165876784789542
358,5.165876784789542
359,5.165876784789542
360,5.165876784789542
361,5.165876784789542
362,5.165876784789542
363,5.165876784789542
364,5.165876784789542
365,5.165876784789542
366,5.165876784789542
367,5.165876784789542
368,5.165876784789542
369,5.165876784789542
370,5.165876784789542
371,5.165876784789542
372,5.165876784789542
373,5.165876784789542
374,5.165876784789542
375,5.165876784789542
376,5.1894361191096925
377,5.1894361191096925
378,5.1894361191096925
379,5.1894361191096925
380,5.1894361191096925
381,5.1894361191096925
382,5.1894361191096925
383,5.1894361191096925
384,5.1894361191096925
385,5.1894361191096925
386,5.1894361191096925
387,5.1894361191096925
388,5.1894361191096925
389,5.1894361191096925
390,5.1894361191096925
391,5.088112404421732
392,5.088112404421732
393,5.088112404421732
394,5.355755474795406
395,5.355755474795406
396,5.355755474795406
397,5.355755474795406
398,5.195964616358217
399,5.195964616358217
400,5.195964616358217
401,5.33126628953455
402,5.33126628953455
403,5.33126628953455
404,5.33126628953455
405,5.33126628953455
406,5.33126628953455
407,5.33126628953455
408,5.33126628953455
409,5.33126628953455
410,5.33126628953455
411,5.33126628953455
412,5.33126628953455
413,5.33126628953455
414,5.33126628953455
415,5.33126628953455
416,5.33126628953455
417,5.33126628953455
418,5.33126628953455
419,5.33126628953455
420,5.33126628953455
421,4.838497415920535
422,4.838497415920535
423,4.487583550093696
424,4.487583550093696
425,4.487583550093696
426,4.93205543502624
427,4.396315349026698
428,4.396315349026698
429,4.396315349026698
430,4.396315349026698
431,4.396315349026698
432,4.396315349026698
433,4.770750771653699
434,4.770750771653699
435,4.770750771653699
436,4.770750771653699
437,4.770750771653699
438,4.770750771653699
439,4.770750771653699
440,5.088235780657256
441,5.088235780657256
442,5.088235780657256
443,5.088235780657256
444,4.916390293065359
445,4.916390293065359
446,4.916390293065359
447,4.916390293065359
448,4.916390293065359
449,4.916390293065359
450,4.916390293065359
451,5.297165023218098
452,5.297165023218098
453,5.297165023218098
454,5.297165023218098
455,5.297165023218098
456,5.297165023218098
457,5.297165023218098
458,4.963617230148487
459,4.963617230148487
460,4.963617230148487
461,4.963617230148487
462,4.963617230148487
463,4.963617230148487
464,4.963617230148487
465,5.055692248667024
466,5.055692248667024
467,5.055692248667024
468,5.055692248667024
469,5.055692248667024
470,5.055692248667024
471,4.971194811547117
472,5.347497699450582
473,5.347497699450582
474,5.347497699450582
475,5.347497699450582
476,5.076013274089768
477,5.076013274089768
478,5.076013274089768
479,5.076013274089768
480,5.076013274089768
481,5.03064695758772
482,5.236901595368843
483,5.236901595368843
484,5.236901595368843
485,5.236901595368843
486,5.236901595368843
487,5.236901595368843
488,5.236901595368843
489,5.236901595368843
490,5.53937956883194
491,5.53937956883194
492,5.53937956883194
493,5.833650960926078
494,5.650387346947298
495,5.650387346947298
496,5.650387346947298
497,5.650387346947298
498,5.650387346947298
499,5.650387346947298
500,5.650387346947298
501,5.550207644939725
502,5.550207644939725
503,5.450096115795891
504,5.450096115795891
505,5.450096115795891
506,5.450096115795891
507,5.450096115795891
508,5.450096115795891
509,5.450096115795891
510,5.450096115795891
511,5.450096115795891
512,5.450096115795891
513,5.450096115795891
514,5.450096115795891
515,5.450096115795891
516,5.450096115795891
517,5.450096115795891
518,5.450096115795891
519,5.450096115795891
520,5.450096115795891
521,5.017888661311219
522,5.017888661311219
523,5.017888661311219
524,5.017888661311219
525,5.017888661311219
526,5.082119830217374
527,5.082119830217374
528,5.082119830217374
529,5.082119830217374
530,5.082119830217374
531,4.8061859357078
532,4.8061859357078
533,4.8061859357078
534,4.8061859357078
535,4.8061859357078
536,4.8061859357078
537,4.8061859357078
538,4.8061859357078
539,4.8061859357078
540,4.92199706492933
541,4.92199706492933
542,4.92199706492933
543,4.92199706492933
544,4.92199706492933
545,4.92199706492933
546,4.92199706492933
547,4.92199706492933
548,4.92199706492933
549,4.92199706492933
550,4.92199706492933
551,4.877456996095453
552,4.877456996095453
553,4.877456996095453
554,4.877456996095453
555,4.877456996095453
556,4.877456996095453
557,4.877456996095453
558,4.877456996095453
559,4.877456996095453
560,4.877456996095453
561,4.877456996095453
562,4.877456996095453
563,4.877456996095453
564,4.877456996095453
565,4.877456996095453
566,4.877456996095453
567,4.877456996095453
568,4.877456996095453
569,4.877456996095453
570,4.877456996095453
571,4.877456996095453
572,4.877456996095453
573,4.877456996095453
574,4.877456996095453
575,4.877456996095453
576,5.028383357319733
577,5.028383357319733
578,5.028383357319733
579,5.028383357319733
580,5.028383357319733
581,5.028383357319733
582,5.028383357319733
583,5.028383357319733
584,5.028383357319733
585,5.028383357319733
586,5.028383357319733
587,5.028383357319733
588,5.028383357319733
589,5.028383357319733
590,5.028383357319733
591,5.028383357319733
592,5.028383357319733
593,5.028383357319733
594,5.028383357319733
595,5.028383357319733
596,5.028383357319733
597,5.028383357319733
598,5.028383357319733
599,5.028383357319733
600,5.028383357319733
601,5.053181837871815
602,5.053181837871815
603,5.053181837871815
604,5.053181837871815
605,5.053181837871815
606,5.053181837871815
607,5.053181837871815
608,5.053181837871815
609,5.053181837871815
610,5.053181837871815
611,5.053181837871815
612,5.053181837871815
613,5.053181837871815
614,5.053181837871815
615,5.053181837871815
616,5.053181837871815
617,5.053181837871815
618,5.053181837871815
619,5.053181837871815
620,5.053181837871815
621,5.053181837871815
622,5.053181837871815
623,5.053181837871815
624,5.053181837871815
625,5.053181837871815
626,5.016337429865685
627,5.016337429865685
628,5.016337429865685
629,5.016337429865685
630,5.016337429865685
631,5.016337429865685
632,5.003848034971659
633,5.003848034971659
634,5.003848034971659
635,5.003848034971659
636,5.003848034971659
637,5.003848034971659
638,5.003848034971659
639,5.003848034971659
640,5.003848034971659
641,5.003848034971659
642,5.003848034971659
643,5.003848034971659
644,5.003848034971659
645,5.003848034971659
646,5.003848034971659
647,5.003848034971659
648,5.003848034971659
649,5.003848034971659
650,5.003848034971659
651,4.948000699750072
652,4.948000699750072
653,4.948000699750072
654,4.948000699750072
655,4.948000699750072
656,4.948000699750072
657,4.948000699750072
658,4.948000699750072
659,4.948000699750072
660,4.948000699750072
661,4.948000699750072
662,4.948000699750072
663,4.948000699750072
664,4.948000699750072
665,4.948000699750072
666,4.948000699750072
667,4.948000699750072
668,4.948000699750072
669,4.948000699750072
670,4.948000699750072
671,4.948000699750072
672,4.948000699750072
673,4.948000699750072
674,4.948000699750072
675,4.948000699750072
676,4.863174226281718
677,4.863174226281718
678,4.863174226281718
679,4.863174226281718
680,4.863174226281718
681,4.863174226281718
682,4.863174226281718
683,4.863174226281718
684,4.863174226281718
685,4.863174226281718
686,4.863174226281718
687,4.863174226281718
688,4.863174226281718
689,4.863174226281718
690,4.863174226281718
691,4.863174226281718
692,4.863174226281718
693,4.863174226281718
694,4.863174226281718
695,4.863174226281718
696,4.863174226281718
697,4.863174226281718
698,4.863174226281718
699,4.863174226281718
700,4.863174226281718
701,4.955222106728591
702,4.955222106728591
703,4.955222106728591
704,4.955222106728591
705,4.955222106728591
706,4.955222106728591
707,4.955222106728591
708,4.955222106728591
709,4.955222106728591
710,4.955222106728591
711,4.955222106728591
712,4.955222106728591
713,4.955222106728591
714,4.955222106728591
715,4.955222106728591
716,4.955222106728591
717,4.955222106728591
718,4.955222106728591
719,4.955222106728591
720,4.955222106728591
721,5.291103220723525
722,5.291103220723525
723,5.291103220723525
724,5.291103220723525
725,5.291103220723525
726,5.109088153958217
727,5.109088153958217
728,5.109088153958217
729,5.109088153958217
730,5.109088153958217
731,5.109088153958217
732,5.109088153958217
733,5.109088153958217
734,5.109088153958217
735,5.109088153958217
736,5.109088153958217
737,5.109088153958217
738,5.109088153958217
739,5.109088153958217
740,5.109088153958217
741,5.109088153958217
742,5.109088153958217
743,5.109088153958217
744,5.109088153958217
745,5.109088153958217
746,5.109088153958217
747,5.109088153958217
748,5.109088153958217
749,5.109088153958217
750,5.109088153958217
751,4.956452022477758
752,4.956452022477758
753,4.956452022477758
754,4.956452022477758
755,4.631001426991572
756,4.631001426991572
757,4.631001426991572
758,4.631001426991572
759,4.631001426991572
760,4.631001426991572
761,4.219595710649027
762,4.396226222197057
763,4.396226222197057
764,4.396226222197057
765,4.396226222197057
766,4.396226222197057
767,4.396226222197057
768,4.396226222197057
769,4.396226222197057
770,4.396226222197057
771,4.396226222197057
772,4.396226222197057
773,4.396226222197057
774,4.396226222197057
775,4.396226222197057
776,4.85159267077143
777,4.85159267077143
778,4.85159267077143
779,4.85159267077143
780,4.85159267077143
781,4.85159267077143
782,4.85159267077143
783,4.85159267077143
784,4.85159267077143
785,4.85159267077143
786,4.85159267077143
787,4.85159267077143
788,4.85159267077143
789,4.85159267077143
790,4.85159267077143
791,4.85159267077143
792,4.85159267077143
793,4.85159267077143
794,4.85159267077143
795,4.85159267077143
796,4.85159267077143
797,4.9772669848067315
798,4.9772669848067315
799,4.9772669848067315
800,5.203878496872898
801,5.3789719611790145
802,5.3789719611790145
803,5.3789719611790145
804,5.3789719611790145
805,5.3789719611790145
806,5.3789719611790145
807,5.3789719611790145
808,5.3789719611790145
809,5.3789719611790145
810,5.412496376375453
811,5.269067273440745
812,5.269067273440745
813,5.269067273440745
814,5.35528673645132
815,5.35528673645132
816,5.35528673645132
817,5.35528673645132
818,5.582078629594242
819,5.7533532920547685
820,5.7533532920547685
821,5.7533532920547685
822,5.447786986230488
823,5.662773247693319
824,5.662773247693319
825,5.662773247693319
826,5.478872281391637
827,5.48296505488416
828,5.48296505488416
829,5.48296505488416
830,5.48296505488416
831,5.48296505488416
832,5.48296505488416
833,5.48296505488416
834,5.48296505488416
835,5.48296505488416
836,5.48296505488416
837,5.48296505488416
838,5.48296505488416
839,5.410735192598992
840,5.410735192598992
841,5.410735192598992
842,5.410735192598992
843,5.410735192598992
844,5.410735192598992
845,5.410735192598992
846,5.410735192598992
847,5.410735192598992
848,5.410735192598992
849,5.410735192598992
850,5.410735192598992
851,4.7942692382239
852,4.7942692382239
853,4.7942692382239
854,4.7942692382239
855,4.7942692382239
856,4.7942692382239
857,4.7942692382239
858,4.7942692382239
859,4.7942692382239
860,4.410454343901058
861,4.410454343901058
862,3.966329142445041
863,3.966329142445041
864,3.966329142445041
865,3.966329142445041
866,3.966329142445041
867,3.966329142445041
868,3.966329142445041
869,4.075531931410518
870,4.075531931410518
871,4.075531931410518
872,4.075531931410518
873,3.790736751070062
874,3.790736751070062
875,3.790736751070062
876,4.685482302724173
877,4.685482302724173
878,5.101602334020391
879,5.101602334020391
880,5.101602334020391
881,5.101602334020391
882,5.101602334020391
883,5.101602334020391
884,5.101602334020391
885,5.344240756029357
886,5.344240756029357
887,5.344240756029357
888,5.344240756029357
889,5.344240756029357
890,5.344240756029357
891,5.344240756029357
892,5.344240756029357
893,5.344240756029357
894,5.344240756029357
895,5.344240756029357
896,5.344240756029357
897,5.344240756029357
898,5.344240756029357
899,5.344240756029357
900,5.344240756029357
901,5.152798946269525
902,5.152798946269525
903,5.152798946269525
904,5.152798946269525
905,5.490249401077688
906,5.490249401077688
907,5.490249401077688
908,5.490249401077688
909,5.490249401077688
910,5.490249401077688
911,5.776327900249413
912,5.776327900249413
913,5.776327900249413
914,5.776327900249413
915,5.776327900249413
916,5.776327900249413
917,5.776327900249413
918,5.72754020769807
919,5.72754020769807
920,5.72754020769807
921,5.72754020769807
922,5.72754020769807
923,5.968402424514089
924,5.968402424514089
925,5.968402424514089
926,5.349853010044195
927,5.349853010044195
928,5.349853010044195
929,5.349853010044195
930,5.349853010044195
931,5.349853010044195
932,5.088826376389327
933,5.088826376389327
934,5.3353444352141715
935,4.943803036619781
936,4.724238979719062
937,4.724238979719062
938,4.724238979719062
939,4.724238979719062
940,4.724238979719062
941,4.724238979719062
942,4.724238979719062
943,4.724238979719062
944,4.724238979719062
945,4.724238979719062
946,4.724238979719062
947,4.724238979719062
948,4.724238979719062
949,4.724238979719062
950,4.724238979719062
951,5.232467656271776
952,5.232467656271776
953,5.232467656271776
954,4.8366167864145435
955,4.8366167864145435
956,4.8366167864145435
957,4.8366167864145435
958,4.8366167864145435
959,4.8366167864145435
960,4.8366167864145435
961,4.8366167864145435
962,4.8366167864145435
963,4.8366167864145435
964,4.8366167864145435
965,4.8366167864145435
966,4.8366167864145435
967,4.8366167864145435
968,4.8366167864145435
969,4.8366167864145435
970,4.8366167864145435
971,4.8366167864145435
972,4.8366167864145435
973,4.8366167864145435
974,4.8366167864145435
975,4.8366167864145435
976,4.8249385134487905
977,4.8249385134487905
978,4.8249385134487905
979,4.8249385134487905
980,4.8249385134487905
981,4.8249385134487905
982,4.8249385134487905
983,4.8249385134487905
984,4.8249385134487905
985,4.8249385134487905
986,4.8249385134487905
987,4.8249385134487905
988,4.8249385134487905
989,4.8249385134487905
990,4.8249385134487905
991,4.8249385134487905
992,4.8249385134487905
993,4.8249385134487905
994,4.8249385134487905
995,4.8249385134487905
996,4.8249385134487905
997,4.8249385134487905
998,4.8249385134487905
999,4.8249385134487905
1000,4.8249385134487905
1001,5.070794750835715
1002,5.070794750835715
1003,5.070794750835715
1004,5.070794750835715
1005,5.070794750835715
1006,5.070794750835715
1007,5.070794750835715
1008,5.070794750835715
1009,5.070794750835715
1010,5.070794750835715
1011,5.070794750835715
1012,5.070794750835715
1013,5.070794750835715
1014,5.070794750835715
1015,5.070794750835715
1016,5.070794750835715
1017,5.070794750835715
1018,5.070794750835715
1019,5.070794750835715
1020,5.070794750835715
1021,5.070794750835715
1022,5.070794750835715
1023,5.070794750835715
1024,5.070794750835715
1025,5.070794750835715
1026,5.254245101355709
1027,5.254245101355709
1028,5.254245101355709
1029,5.254245101355709
1030,5.254245101355709
1031,5.254245101355709
1032,5.254245101355709
1033,5.254245101355709
1034,5.254245101355709
1035,5.254245101355709
1036,5.254245101355709
1037,5.254245101355709
1038,5.254245101355709
1039,5.254245101355709
1040,5.254245101355709
1041,5.130103713637366
1042,5.043130278844024
1043,5.043130278844024
1044,5.043130278844024
1045,4.788174856526291
1046,4.788174856526291
1047,4.788174856526291
1048,5.018440155905954
1049,5.018440155905954
1050,5.038008180871181
1051,4.917450193419513
1052,4.917450193419513
1053,4.917450193419513
1054,4.917450193419513
1055,4.917450193419513
1056,4.917450193419513
1057,4.917450193419513
1058,4.917450193419513
1059,4.917450193419513
1060,4.917450193419513
1061,4.917450193419513
1062,4.917450193419513
