Iteration,Position
0,3.167388628649647
1,0.030461795123495467
2,0.27359604608807814
3,2.99719587001971
4,-1.373142867860573
5,2.6901056721593433
6,2.2110633411606675
7,0.4097081519744198
8,-1.1486038841567663
9,3.173733447000439
10,-2.7364061658820495
11,2.1462094789449413
12,-2.5585362115599124
13,3.3627766724156216
14,-0.8883424940354285
15,5.853552232821377
16,-0.13760184532008646
17,6.319822834021286
18,0.7775485500772743
19,5.517876585282445
20,1.2877012056465058
21,5.181757805829469
22,0.2885715337760488
23,2.337167965943661
24,2.267762655447284
25,4.1711484593036285
26,2.89891542959607
27,3.691030471140002
28,2.710879002984945
29,3.801578353664977
30,2.6905509487815022
31,3.2297708667685647
32,3.0329259277237406
33,3.5868515394055516
34,3.2108761055527157
35,3.7922253567770174
36,3.2682459802452186
37,3.062205667053073
38,3.34429314514995
39,4.816761225596117
40,3.4529358718766447
41,6.010189579146549
42,4.250534258671883
43,3.7591177311988244
44,4.762550862172584
45,4.073954805398669
46,4.639234981102724
47,4.467497181800653
48,4.686010695972653
49,4.096351554616552
50,4.315388583330737
51,3.9957193147567396
52,4.271163199407597
53,3.575320501025798
54,4.523208761204725
55,3.8854819665146887
56,4.0615610729816485
57,3.9495575457055945
58,4.071785907371684
59,4.062239744008166
60,4.100921872307639
61,4.068371034497452
62,3.9298959073766317
63,4.02357986870228
64,4.008949104473689
65,4.0561034086762
66,4.083014480714093
67,3.8168641763921385
68,4.187994611773037
69,4.013148273665371
70,4.126297527215413
71,4.020922396054456
72,4.080461990599347
73,4.129359900982954
74,3.9974704563522305
75,4.016439277972428
76,3.984329958827771
77,6.360074855489227
78,4.441650912915344
79,2.2933432896296813
80,4.6075609937957065
81,5.569326145053829
82,4.339715684998951
83,5.2995724761336405
84,1.0101231660397147
85,5.767499442002718
86,1.0052830220873836
87,10.902087956972997
88,1.2944965897235958
89,11.809818273442245
90,-7.29113596724362
91,14.36958546892397
92,-10.001181528308077
93,17.569010635587333
94,-17.48739130697811
95,21.778748694526158
96,-21.869861614638946
97,26.093776966132694
98,-33.62356990042757
99,35.75459497593265
100,-40.807199199161246
101,5.623709911858586
102,5.623709911858586
103,5.623709911858586
104,5.623709911858586
105,5.623709911858586
106,5.623709911858586
107,5.623709911858586
108,5.623709911858586
109,5.623709911858586
110,5.623709911858586
111,5.623709911858586
112,5.623709911858586
113,5.623709911858586
114,5.623709911858586
115,5.623709911858586
116,5.623709911858586
117,5.623709911858586
118,5.623709911858586
119,5.623709911858586
120,5.623709911858586
121,5.623709911858586
122,5.623709911858586
123,5.623709911858586
124,5.623709911858586
125,5.623709911858586
126,2.0172082530740396
127,2.0172082530740396
128,2.0172082530740396
129,2.0172082530740396
130,2.0172082530740396
131,2.0196857978496983
132,2.0196857978496983
133,2.0196857978496983
134,2.0196857978496983
135,2.5818869162934925
136,2.5818869162934925
137,2.5818869162934925
138,2.5818869162934925
139,2.5818869162934925
140,2.5818869162934925
141,2.5818869162934925
142,2.5818869162934925
143,-2.0189707975162365
144,-2.0189707975162365
145,-2.0189707975162365
146,2.542037413454601
147,2.542037413454601
148,2.542037413454601
149,2.542037413454601
150,2.542037413454601
151,4.529155203307543
152,4.529155203307543
153,4.529155203307543
154,4.529155203307543
155,4.529155203307543
156,4.025453298364782
157,3.8493147403319687
158,3.8493147403319687
159,3.8493147403319687
160,3.8493147403319687
161,3.8493147403319687
162,3.8493147403319687
163,3.8493147403319687
164,3.8493147403319687
165,3.8493147403319687
166,3.8493147403319687
167,3.8493147403319687
168,3.8493147403319687
169,3.8493147403319687
170,3.8493147403319687
171,3.8493147403319687
172,3.8493147403319687
173,3.8493147403319687
174,3.8493147403319687
175,3.8493147403319687
176,15.914090860338334
177,17.321300272067116
178,17.321300272067116
179,17.321300272067116
180,17.321300272067116
181,17.321300272067116
182,17.321300272067116
183,17.321300272067116
184,17.321300272067116
185,17.321300272067116
186,17.321300272067116
187,17.321300272067116
188,17.321300272067116
189,17.321300272067116
190,17.321300272067116
191,10.526997304056106
192,10.526997304056106
193,10.526997304056106
194,10.526997304056106
195,10.526997304056106
196,10.526997304056106
197,10.526997304056106
198,10.526997304056106
199,10.526997304056106
200,10.526997304056106
201,3.940551952239046
202,3.940551952239046
203,3.940551952239046
204,3.940551952239046
205,3.972865890492082
206,3.8787719251817654
207,3.8787719251817654
208,3.8787719251817654
209,3.8787719251817654
210,3.8787719251817654
211,3.9652231789199326
212,3.9652231789199326
213,3.9652231789199326
214,3.9652231789199326
215,3.887386641305256
216,3.9681909638612365
217,3.9482828325971377
218,3.974335714814831
219,3.9796959890951618
220,3.979835694885532
221,3.934947399071233
222,3.5924223983035306
223,3.956912471401492
224,3.956912471401492
225,3.956912471401492
226,4.48392284146066
227,4.48392284146066
228,4.48392284146066
229,4.48392284146066
230,4.48392284146066
231,4.48392284146066
232,4.48392284146066
233,4.48392284146066
234,4.48392284146066
235,4.48392284146066
236,4.48392284146066
237,4.48392284146066
238,4.48392284146066
239,4.48392284146066
240,4.48392284146066
241,4.48392284146066
242,4.48392284146066
243,4.48392284146066
244,4.48392284146066
245,4.48392284146066
246,4.48392284146066
247,4.48392284146066
248,4.48392284146066
249,4.48392284146066
250,4.48392284146066
251,-6.139581974023566
252,-6.139581974023566
253,-6.139581974023566
254,-6.139581974023566
255,-6.139581974023566
256,-6.139581974023566
257,-6.139581974023566
258,-6.139581974023566
259,-6.139581974023566
260,-6.139581974023566
261,-6.139581974023566
262,-6.139581974023566
263,-6.139581974023566
264,-6.139581974023566
265,-3.79441380156592
266,-3.79441380156592
267,-3.79441380156592
268,-3.79441380156592
269,-3.79441380156592
270,-3.79441380156592
271,-3.79441380156592
272,-3.79441380156592
273,-3.79441380156592
274,-9.931420008285148
275,-9.931420008285148
276,1.8631057569898657
277,1.8631057569898657
278,1.8631057569898657
279,1.8631057569898657
280,1.8631057569898657
281,1.8631057569898657
282,7.151719808435107
283,7.151719808435107
284,7.151719808435107
285,7.151719808435107
286,7.151719808435107
287,7.151719808435107
288,7.151719808435107
289,7.151719808435107
290,7.151719808435107
291,7.151719808435107
292,7.151719808435107
293,4.050467904688859
294,2.763169247998932
295,2.763169247998932
296,2.763169247998932
297,2.763169247998932
298,2.763169247998932
299,2.763169247998932
300,2.763169247998932
301,4.889938130437642
302,4.889938130437642
303,4.889938130437642
304,4.889938130437642
