Iteration,Position
0,-0.3119707316799847
1,-1.7844953474297605
2,0.30290403879030064
3,3.132451733159224
4,1.2131098470576323
5,1.940843263427117
6,-0.6842926190089568
7,0.17859649158767454
8,-0.08995882870224729
9,0.15791761476910227
10,-0.5436864335506303
11,-0.1274343879365228
12,-0.27667997137149275
13,0.07852764294601405
14,-0.3516181133143395
15,0.17202039113025622
16,-0.2729757473594607
17,0.23599187515017897
18,-0.1390644476818017
19,0.27064957021287733
20,-0.36157339605319666
21,0.35565841766900225
22,-0.3471212346054894
23,0.2952915331632549
24,-0.3664416939665279
25,0.42089320892538085
26,-0.36726454539627057
27,0.524902661087605
28,-0.4119753510712821
29,0.4658633903613809
30,-0.3843527478221052
31,0.5059914880456493
32,-0.3156392304314658
33,0.34149036282904327
34,-0.38059696433887885
35,0.3446638931307922
36,-0.4722369394512754
37,0.1908079358554527
38,-0.4056604028888689
39,0.2141220427191723
40,-0.30720790100292417
41,0.29212620720980415
42,-0.24683463184944276
43,0.2910316827473497
44,0.12559938742818522
45,0.13488645711683453
46,0.08515692223526053
47,0.13801592330246493
48,0.10398619458068675
49,0.07030869375585778
50,0.11483910245494011
51,-0.2900594065670095
52,0.19927777438316419
53,-0.01702340731008664
54,0.11962940943361469
55,0.0196915945680905
56,0.05429800759891007
57,-0.06518335128940957
58,0.03440973007692656
59,-0.03393885804502518
60,0.006608936308105616
61,-0.08288755933356502
62,-0.12050301888307845
63,0.026522240660363156
64,0.05771948335478828
65,0.004194702389629393
66,0.08525276190133192
67,0.018687228822675716
68,0.06542684578440314
69,0.036436786228759774
70,0.05920664536278796
71,0.03478437831508077
72,0.08343366632059382
73,0.006382854839974023
74,-0.008497562983076317
75,-0.04862989620959579
76,-0.0017906296239376205
77,-0.03918031568451665
78,-0.11755672604268413
79,-0.020284504489153643
80,0.003815371078465718
81,-0.09126427681254347
82,-0.05780642523315491
83,-0.04421652737337283
84,-0.047497458584708496
85,-0.03369932028938488
86,-0.03533402201157872
87,-0.03338443984285677
88,-0.028884495025453066
89,-0.0409884086770618
90,-0.013403479532895404
91,0.02447553735907461
92,-0.01324555415042751
93,-0.03428166690340141
94,-0.06900413729693419
95,-0.02582648371374312
96,-0.007173797619697307
97,-0.02343177471276904
98,-0.018819072766670792
99,-0.04038150202480242
100,0.012935847655078488
101,0.006406322007415198
102,-0.047267809747525855
103,0.21426594921614145
104,-0.01867031333857734
105,-0.16901190333652533
106,-0.009978738465149404
107,0.1416899352323066
108,-0.017759104097541775
109,0.14519000519239092
110,-0.015600771382697215
111,-0.16519367455924486
112,0.007499579300428635
113,0.14981979136778484
114,-0.022233192079162276
115,-0.1590807887723429
116,0.017701170685698715
117,-0.16436628841355078
118,0.03647530554368348
119,-0.17488963709656027
120,0.0547737537579643
121,-0.18668854571714413
122,0.07421834116119555
123,-0.20013479147149138
124,0.09391751528666781
125,-0.21476574432847478
126,0.11422617433285213
127,0.37237380921806795
128,0.43752711788454235
129,0.3474469333414034
130,0.40414929254531007
131,0.30872495934566396
132,0.37361147246241766
133,0.27247477882637455
134,0.3456730095163132
135,0.23964820036997472
136,0.2657184331370246
137,-0.26920935559841214
138,0.27901600443395125
139,-0.2877132008406951
140,0.29087158684250003
141,-0.3049148605227243
142,0.30163822966671383
143,-0.3184226525088067
144,-0.13246800190978086
145,-0.31820819593307254
146,-0.1127083676816057
147,-0.30320289491846253
148,-0.09508593618794137
149,-0.29044626470375273
150,0.4455925049360239
151,-0.1543443945610093
152,0.05027636054915301
153,-0.15352629327065884
154,0.05116120190529652
155,-0.15092524816168437
156,0.05051614493311253
157,-0.1481368143523899
158,0.3267783944975434
159,0.07141940423504492
160,0.3007988145083681
161,0.05447238075795106
162,0.6323432818634007
163,0.035876936842728836
164,-0.5591662120029114
165,0.028101926250105158
166,-0.5222661586902885
167,0.03015876019534906
168,-0.48649179496375855
169,0.029148243085142616
170,0.392536811988859
171,0.02274310898734968
172,-0.0018975902158373179
173,-0.24362915064018986
174,-0.01559994051864722
175,-0.19060967947785684
176,-0.02012989100424507
177,-0.17454677409627664
178,0.013767266650104006
179,-0.13320886065480342
180,0.01097792517113826
181,0.104255946439289
182,-0.012872782193889154
183,0.07746930444191229
184,-0.011410005332602318
185,0.05693831316879966
186,-0.009981361277944807
187,0.041362962791174206
188,-0.008945142566450164
189,0.02557645697364573
190,-0.008334257402781861
191,0.017355212652127607
192,-0.004158225289541746
193,-0.026780495980140186
194,0.013671467713809417
195,-0.01516686987419828
196,-0.01516686987419828
197,0.0012659501228533265
