Iteration,Position
0,-4.100169670401165
1,18.934701666430993
2,40.31804655094037
3,13.475334777975464
4,10.782372648165419
5,19.97894777183812
6,12.443321670063922
7,19.521675235955687
8,10.980952370761239
9,17.19956341169847
10,5.043775889197931
11,13.448318327193299
12,4.261052009826988
13,11.134338108577902
14,3.6054453021344433
15,10.113080109353941
16,5.02175771851641
17,7.959758471316336
18,3.1713682298119292
19,2.7255587786361355
20,4.121252302204503
21,5.328543541290143
22,5.317074080301134
23,4.2006931305402
24,4.942364463115719
25,4.8152651228663865
26,5.8758721007902865
27,4.57558989479625
28,6.456071865014725
29,4.251136768786835
30,6.543881339465648
31,1.2239105963090873
32,6.405030666177482
33,3.130648677098975
34,5.947304095466582
35,4.0374004916542
36,5.569414343570805
37,4.014837271430058
38,5.201971956339009
39,3.779155795977643
40,5.415565665903456
41,0.6880185727717968
42,5.9841030241165
43,1.0865755936195685
44,6.096857674820092
45,0.6175636563590517
46,6.160500348105499
47,-0.7996858499834408
48,5.786527903685933
49,-4.895561809416646
50,7.346266289796473
51,-2.200658420732983
52,8.938332288494994
53,-4.02885339960666
54,7.480375739457926
55,-4.038361083797084
56,5.94978049684213
57,-3.120486858790369
58,4.450051973614153
59,-5.45975566576476
60,4.092780559911441
61,-5.321366360531825
62,3.608478765830281
63,-5.389094375836073
64,3.1179461332393847
65,-5.819499443911353
66,2.822715812705397
67,-5.61551822435247
68,4.144871348024163
69,-4.386899550392457
70,3.339061595931537
71,-3.579520720038163
72,3.2445048981407165
73,-3.049412240186923
74,1.7713484174595453
75,-1.8348389775075957
76,3.40855265329429
77,-1.3280545454087778
78,3.5082593515453775
79,-1.5610580739487894
80,2.126246483087169
81,-6.407870129703893
82,3.4944225054735942
83,-2.30961951446846
84,3.6752351811977078
85,-1.2269446670628232
86,4.424425198235795
87,0.8311435130877015
88,7.336927984763727
89,1.8093779975740902
90,6.233641227032899
91,2.036282314065995
92,3.301413889574314
93,2.202987397601972
94,5.6341059827099516
95,4.074458939347473
96,2.9768944631340095
97,3.425868506535583
98,3.332525309260318
99,3.372774276037985
100,4.157090161515312
101,3.0203219348134707
102,3.669369840600228
103,2.9607139303326298
104,2.230638203506272
105,2.187435531527212
106,2.525178357472033
107,2.1172480836076
108,2.5079108701512522
109,2.376004614055298
110,2.3534111704648795
111,2.2660465360544095
112,2.307556632035925
113,1.768431521681234
114,2.2564833359058993
115,2.053657058778959
116,2.2809470166432777
117,2.266679005159942
118,2.4416838881929643
119,2.300977397117773
